suite,case,family,strategy,repeat,config_name,config,raw_outcome,final_classification,stop_reason,truncation,saw_unknown,root_outcome,proposals,unique_programs,verification_calls,cache_hits,states_explored,nodes,patch_len,accepted_chain_len,exit_code,wall_ms,replay_exit,replay_wall_ms,replay_ok,model_sha256,contract_sha256,binary_sha256,source_id,artifact_path,reused_from_previous
pilot,p2_interf,interference,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,69600,6,2,2,0,2346,0,3120,True,0eb7c7a77e4b456676dffc68907a6f6168140dfa899def583d5974334b795296,f5cca999c452e06f58fdeaf9a8fb38aee606e489d47776d3a1246f53648201d0,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_interf__main__c__r2/artifact.json,False
pilot,p2_interf,interference,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,69600,6,2,2,0,2331,0,3110,True,0eb7c7a77e4b456676dffc68907a6f6168140dfa899def583d5974334b795296,f5cca999c452e06f58fdeaf9a8fb38aee606e489d47776d3a1246f53648201d0,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_interf__main__c__r3/artifact.json,False
pilot,p2_interf,interference,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,47948,4,0,0,1,1622,0,2061,True,0eb7c7a77e4b456676dffc68907a6f6168140dfa899def583d5974334b795296,f5cca999c452e06f58fdeaf9a8fb38aee606e489d47776d3a1246f53648201d0,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_interf__tight__c__r1/artifact.json,False
pilot,p3_interf,interference,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,834,0,1595,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__a__r1/artifact.json,False
pilot,p3_interf,interference,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,808,0,1589,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__a__r2/artifact.json,False
pilot,p3_interf,interference,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,806,0,1591,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__a__r3/artifact.json,False
pilot,p3_interf,interference,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,807,0,1592,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__tight__a__r1/artifact.json,False
pilot,p3_interf,interference,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,809,0,1586,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__b__r1/artifact.json,False
pilot,p3_interf,interference,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,809,0,1589,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__b__r2/artifact.json,False
pilot,p3_interf,interference,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,803,0,1589,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__b__r3/artifact.json,False
pilot,p3_interf,interference,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,805,0,1591,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__tight__b__r1/artifact.json,False
pilot,p3_interf,interference,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,801,0,1586,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__c__r1/artifact.json,False
pilot,p3_interf,interference,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,812,0,1586,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__c__r2/artifact.json,False
pilot,p3_interf,interference,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,809,0,1580,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__main__c__r3/artifact.json,False
pilot,p3_interf,interference,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",analysis_unknown,analysis_unknown,root-unknown,,True,UNKNOWN,0,1,1,0,20000,1,0,0,3,804,0,1592,True,06014dfe5717d6650e0454e099a1762144d707cdd47e72ad3de6bcb584268d01,cf2640de8387abd4f391a55e110bbada09b12ad1e45b7813581d88b7c907ecff,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p3_interf__tight__c__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,230,0,283,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__a__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,277,0,277,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__a__r2/artifact.json,False
pilot,p2_names_swapped,enumerate_order,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,235,0,278,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__a__r3/artifact.json,False
pilot,p2_names_swapped,enumerate_order,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,195,0,240,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__tight__a__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,311,0,394,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__b__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,311,0,390,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__b__r2/artifact.json,False
pilot,p2_names_swapped,enumerate_order,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,309,0,391,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__b__r3/artifact.json,False
pilot,p2_names_swapped,enumerate_order,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,189,0,236,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__tight__b__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,269,0,350,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__c__r1/artifact.json,False
pilot,p2_names_swapped,enumerate_order,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,269,0,348,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__c__r2/artifact.json,False
pilot,p2_names_swapped,enumerate_order,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,270,0,351,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__main__c__r3/artifact.json,False
pilot,p2_names_swapped,enumerate_order,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,192,0,236,True,02d780eae2576eefcedb989e78be621939456af74f00ae6c2f3e23147c6b4238,a8a5fcff4c6edc0faa8e83efda96e604dd380a35c873f53ed0a65ca14c00c09b,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_names_swapped__tight__c__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,a,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,234,0,278,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__a__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,a,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,235,0,277,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__a__r2/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,a,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",no_acceptable_candidate,no_acceptable_candidate,no-acceptable-candidate,,False,FAIL,4,5,5,0,9927,5,0,0,1,234,0,278,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__a__r3/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,a,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,191,0,234,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__tight__a__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,b,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,309,0,391,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__b__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,b,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,310,0,391,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__b__r2/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,b,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,7,7,7,1,13445,7,2,2,0,310,0,392,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__b__r3/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,b,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,192,0,237,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__tight__b__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,c,1,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,272,0,356,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__c__r1/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,c,2,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,271,0,379,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__c__r2/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,c,3,main,"{""candidate_budget"":64,""max_depth"":4,""max_total_edits"":4,""verification_budget"":64}",repaired,repaired,solved,,False,FAIL,5,6,6,0,11610,6,2,2,0,271,0,353,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__main__c__r3/artifact.json,False
pilot,p2_modules_swapped,enumerate_order,c,1,tight,"{""candidate_budget"":8,""max_depth"":1,""max_total_edits"":1,""verification_budget"":4}",budget_exhausted,budget_exhausted,verification-budget,,False,FAIL,4,4,4,0,7998,4,0,0,1,190,0,236,True,3307f24bfbadf903927861534aae511558fe155879d019f853f141203c4dfe5f,c9ffc9edf413f5211fc6bd991f3525d017b9cb78c24a25ed7599d626e3ac6bcb,65a8f633f986e890d2e4256700db3ab62c1ee3b69418af30e61531b3c96b62c6,e8480c4a54840e68d7cf3a62c5075e4fc02e6966+dirty:e3b0c44298fc,/Users/kevin/local-repos/ConcIR/experiments/pilot-v1/raw/pilot/p2_modules_swapped__tight__c__r1/artifact.json,False
